waveform	[0]		[1]	
t0	14.09.2026  14:38:36		14.09.2026  14:38:36	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:38:36	1,364345E+0	14.09.2026  14:38:36	2,246026E+0
14.09.2026  14:38:36	1,362252E+0	14.09.2026  14:38:36	2,232023E+0
14.09.2026  14:38:36	1,360482E+0	14.09.2026  14:38:36	2,212066E+0
14.09.2026  14:38:36	1,358068E+0	14.09.2026  14:38:36	2,191786E+0
14.09.2026  14:38:36	1,356619E+0	14.09.2026  14:38:36	2,175530E+0
14.09.2026  14:38:36	1,354205E+0	14.09.2026  14:38:36	2,155572E+0
14.09.2026  14:38:36	1,352434E+0	14.09.2026  14:38:36	2,137385E+0
14.09.2026  14:38:36	1,350181E+0	14.09.2026  14:38:36	2,116461E+0
14.09.2026  14:38:36	1,348250E+0	14.09.2026  14:38:36	2,092641E+0
14.09.2026  14:38:36	1,346318E+0	14.09.2026  14:38:36	2,073166E+0
14.09.2026  14:38:36	1,344387E+0	14.09.2026  14:38:36	2,051921E+0
14.09.2026  14:38:36	1,342456E+0	14.09.2026  14:38:36	2,027456E+0
14.09.2026  14:38:36	1,340524E+0	14.09.2026  14:38:36	2,008303E+0
14.09.2026  14:38:36	1,338593E+0	14.09.2026  14:38:36	1,989311E+0
14.09.2026  14:38:36	1,336500E+0	14.09.2026  14:38:36	1,963076E+0
14.09.2026  14:38:36	1,334730E+0	14.09.2026  14:38:36	1,939900E+0
14.09.2026  14:38:36	1,333121E+0	14.09.2026  14:38:36	1,914309E+0
14.09.2026  14:38:36	1,331189E+0	14.09.2026  14:38:36	1,893063E+0
14.09.2026  14:38:36	1,329258E+0	14.09.2026  14:38:36	1,868760E+0
