waveform	[0]		[1]	
t0	14.09.2026  14:37:29		14.09.2026  14:37:29	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:37:29	4,150444E-2	14.09.2026  14:37:29	-7,624350E-1
14.09.2026  14:37:29	3,039897E-2	14.09.2026  14:37:29	-7,379708E-1
14.09.2026  14:37:29	2,299532E-2	14.09.2026  14:37:29	-7,073905E-1
14.09.2026  14:37:29	1,623547E-2	14.09.2026  14:37:29	-6,789026E-1
14.09.2026  14:37:29	1,108511E-2	14.09.2026  14:37:29	-6,475176E-1
14.09.2026  14:37:29	7,705179E-3	14.09.2026  14:37:29	-6,190296E-1
14.09.2026  14:37:29	4,969048E-3	14.09.2026  14:37:29	-5,892541E-1
14.09.2026  14:37:29	3,037661E-3	14.09.2026  14:37:29	-5,583519E-1
14.09.2026  14:37:29	2,071968E-3	14.09.2026  14:37:29	-5,292202E-1
14.09.2026  14:37:29	1,267223E-3	14.09.2026  14:37:29	-5,047560E-1
14.09.2026  14:37:29	4,624790E-4	14.09.2026  14:37:29	-4,746585E-1
14.09.2026  14:37:29	1,405812E-4	14.09.2026  14:37:29	-4,426297E-1
14.09.2026  14:37:29	-3,422655E-4	14.09.2026  14:37:29	-4,085086E-1
14.09.2026  14:37:29	-5,032143E-4	14.09.2026  14:37:29	-3,814692E-1
14.09.2026  14:37:29	-5,032143E-4	14.09.2026  14:37:29	-3,537860E-1
14.09.2026  14:37:29	-5,032143E-4	14.09.2026  14:37:29	-3,220790E-1
14.09.2026  14:37:29	-9,860610E-4	14.09.2026  14:37:29	-2,900502E-1
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	-2,614013E-1
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	-2,327524E-1
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	-1,966999E-1
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	-1,732014E-1
14.09.2026  14:37:29	-9,860610E-4	14.09.2026  14:37:29	-1,392411E-1
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	-1,067295E-1
14.09.2026  14:37:29	-9,860610E-4	14.09.2026  14:37:29	-7,952911E-2
14.09.2026  14:37:29	-9,860610E-4	14.09.2026  14:37:29	-5,007547E-2
14.09.2026  14:37:29	-9,860610E-4	14.09.2026  14:37:29	-1,708095E-2
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	1,398219E-2
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	4,713766E-2
14.09.2026  14:37:29	-8,251121E-4	14.09.2026  14:37:29	7,272853E-2
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	1,007336E-1
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	1,322796E-1
14.09.2026  14:37:29	-6,641632E-4	14.09.2026  14:37:29	1,622161E-1
14.09.2026  14:37:29	-5,032143E-4	14.09.2026  14:37:29	1,937621E-1
14.09.2026  14:37:29	-3,422655E-4	14.09.2026  14:37:29	2,254690E-1
14.09.2026  14:37:29	-1,813166E-4	14.09.2026  14:37:29	2,605559E-1
14.09.2026  14:37:29	-1,813166E-4	14.09.2026  14:37:29	2,851811E-1
14.09.2026  14:37:29	1,405812E-4	14.09.2026  14:37:29	3,183366E-1
14.09.2026  14:37:29	1,405812E-4	14.09.2026  14:37:29	3,492388E-1
14.09.2026  14:37:29	6,234278E-4	14.09.2026  14:37:29	3,817505E-1
14.09.2026  14:37:29	9,453256E-4	14.09.2026  14:37:29	4,084680E-1
14.09.2026  14:37:29	9,453256E-4	14.09.2026  14:37:29	4,358293E-1
14.09.2026  14:37:29	1,106274E-3	14.09.2026  14:37:29	4,713990E-1
14.09.2026  14:37:29	1,750070E-3	14.09.2026  14:37:29	5,016575E-1
14.09.2026  14:37:29	2,071968E-3	14.09.2026  14:37:29	5,361005E-1
